slno,nfamily,n_males,n_females,highest_schooling,n_m_deciders,nfd,village_name,union_name,rings,new_q18,q19,s_w,q07,q08,q18,q20,new_q20,q21,q22,q22a,q23,q24,q25,q26,q26o,q27,q27a,taka_paid,q28,q28o,q29,q30,q31,q31o,q3211,q3212,q3213,q3214,q3215,q3216,q3217,q3218,q3219,q32110,q3221,q3222,q3223,q3224,q3225,q3226,q3227,q3228,q3229,q32210,q3231,q3232,q3233,q3234,q3235,q3236,q3237,q3238,q3239,q32310,q331,q332,q333,q33_9,q34,q34o,comments,q35,q35o,q361,q362,q363,q364,q365,q366,q366o,q36_9,q371,q372,q373,q374,q375,q375o,q37_9,q38,q39,q40,q40a,q41,q42,q43,q44,q44o,q45,q45a,q46,q46o,q47,q48,q49,q49o,q5011,q5012,q5013,q5014,q5015,q5016,q5017,q5018,q5019,q50110,q5021,q5022,q5023,q5024,q5025,q5026,q5027,q5028,q5029,q50210,q5031,q5032,q5033,q5034,q5035,q5036,q5037,q5038,q5039,q50310,q511,q512,q513,q52,q52a,q53,q54,q54a,q55,q56,q56o,q571,q572,q573,q57o,q57_9,q581,q582,q583,q584,q585,q586,q586o,q58_9,q59,q60,q61,q61o,q6211,q6212,q6213,q6214,q6215,q6216,q6217,q6218,q6219,q62110,q6221,q6222,q6223,q6224,q6225,q6226,q6227,q6228,q6229,q62210,q6231,q6232,q6233,q6234,q6235,q6236,q6237,q6238,q6239,q62310,q631,q632,q633,q641,q642,q643,q644,q645,q646,q646o,q651,q652,q653,q654,q655,q656,q656o,q661,q662,q663,q664,q665,q666,q666o,q67,q670,base_bid,base_bid_response,higher_bid,higher_bid_response,lower_bid,lower_bid_response,q71,q72,q73,q74,new_q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q8411,q8412,q8413,q8421,q8422,q8423,q8431,q8432,q8433,q8441,q8442,q8443,q8451,q8452,q8453,q8461,q8462,q8463,q8471,q8472,q8473,q8481,q8482,q8483,q8491,q8492,q8493,q84101,q84102,q84103,q84111,q84112,q84113,q84121,q84122,q84123,q84131,q84132,q84133,q84141,q84142,q84143,q84151,q84152,q84153,q84161,q84162,q84163,q8511,q8512,q8513,q8514,q8515,q8516,q8517,q8521,q8522,q8523,q8524,q8525,q8526,q8527,q8531,q8532,q8533,q8534,q8535,q8536,q8537,q8611,q8612,q8613,q8614,q8615,q8616,q8617,q8621,q8622,q8623,q8624,q8625,q8626,q8627,q8631,q8632,q8633,q8634,q8635,q8636,q8637,q871,q872,q873,q874,q875,q876,q877,q878,q879,q8710,q881,q882,q883,q884,q88o,q891,q892,q893,q894,q895,q896,q89o,q89_9,q901,q902,q911,q912,q921,q922,q931,q932,q933,q934,q935,q936,q937,q938,q939,q9310,q9311,q9312,q9313,q941,q942,q943,q944,q945,q946,q947,q94o,q94_9,q951,q952,q953,q954,q955,q956,q957,q95o,q95_9,q96,q96o,q97,q97o,q98,income,farming_income,nfi,brickwalls,mroof,inc,toilet_now,tage,q38_year,n_users_toilet,same_toilet,emptied,hired_sweeper,taka_paid_hat_xb,taka_paid_hat_se,will_hire_sweeper,by_myself,will_hire_sweeper_hat_xb,will_hire_sweeper_hat_se,check,lowest_hypothetical_wtp,lowest_hypothetical_wtp_hat_xb,lowest_hypothetical_wtp_hat_se,hypothetical_wtp_1,hypothetical_wtp_1_hat_xb,hypothetical_wtp_1_hat_se,next_bid,next_bid_response,highest15,highest610,highest1112,highest13
3227,3,2,1,2,1,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,4,4,3,2,,1,1,2,2,,1,100,100,5,,2,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,600,0,700,,400,0,9,6,7,9,9,10,4,1,2,2,21,0,42,1,,,,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,50,5,,,,200,KG,5,,,,,,KG,,,,,,,TK,20,27,,,,2,TK,19,,,,,,TK,,,,,,,7,8,5,5,7,6,7,5,3,3,1,2,,,,1,,3,,,,,,5,1,10,2,2,,8,7,7,7,6,6,5,6,7,4,4,6,3,1,0,1,0,0,0,,,,1,,2,,,,,,,4,SOIL,2,,95000,95000,1,0,1,1,1217.9487,1,4,,3,1,1,1,267.72968,26.547125,1,0,.8480624,.049624637,1,337,354.66306,11.170442,337,350.15137,11.848928,400,0,1,0,0,0
3229,4,2,2,3,0,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,9,9,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,1,1000,0,700,,7,6,7,10,10,10,7,1,2,2,14,98,0,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,40,20,30,,,200,KG,,,,,,,TK,,,,,,,TK,20,30,35,,,5,TK,,,,,,,10,2,3,5,3,2,7,8,1,10,1,2,3,,,1,2,3,4,,,,,5,1,10,1,2,,10,10,7,8,2,10,10,5,10,10,7,6,10,1,0,1,0,0,0,,,,2,,1,,,,,,,4,SOIL,2,,100000,100000,1,0,1,1,1282.0513,1,9,,4,1,0,0,378.05573,61.961201,1,0,.82305968,.072227091,1,337,359.75635,14.533428,337,371.94547,17.826208,1000,0,0,1,0,0
3230,4,2,2,2,0,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,4,4,6,1,4,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,9,7,7,9,9,10,7,1,2,2,21,35,0,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,40,20,30,0,0,200,KG,,,,,,,TK,,,,,,,TK,20,30,35,,,5,TK,,,,,,,10,2,3,4,2,2,10,8,2,10,1,2,3,,,1,2,3,,,,,,20,2,30,,15,1,10,10,10,8,7,10,7,2,10,10,3,2,10,1,0,1,0,0,0,,,,2,,1,,,,,,,4,SOIL,2,,75000,75000,1,0,1,1,961.53845,1,4,,6,1,0,0,264.80719,27.869732,1,0,.8526476,.044145238,1,337,354.41879,12.065269,337,354.14972,12.336965,700,0,1,0,0,0
3233,2,1,1,3,0,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,3,3,2,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,7,5,3,10,10,10,10,1,1,2,155,0,0,2,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,90,50,60,,,200,KG,120,100,80,,,300,KG,60,20,50,,,100,TK,20,30,20,,,5,TK,20,30,20,,,5,TK,20,30,20,,,5,10,10,10,9,10,10,10,10,10,9,1,2,3,,,1,2,3,4,,,,,15,1,20,2,10,,10,10,10,9,9,10,10,10,10,1,8,10,8,1,0,0,0,0,0,,,,1,,,,,,,,,4,SOIL,2,,150000,150000,1,0,1,1,1923.0769,1,3,,2,1,0,0,269.98715,33.554905,1,0,.8066088,.050272316,1,337,364.80624,12.308573,337,354.7587,12.93694,600,0,0,1,0,0
3246,5,3,2,3,1,1,Bakshbari,Birunia,2,1,2,7.840909,BHALUKA,MYMENSINGH,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,3,,,,,,,,,,5,NEW LATRINE WILL BUILD,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,0,700,,400,0,9,8,7,10,10,10,7,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,1,,,,4,SOIL,2,,70000,70000,0,1,1,1,897.43591,1,,,,0,0,0,,,0,0,,,1,337,,,337,,,400,0,0,1,0,0
3274,4,3,1,2,1,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,5,5,4,1,-9,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,0,800,,600,1,9,8,8,10,10,10,8,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,VAN DRIVER,,,,,,,,1,VAN DRIVER,,4,SOIL,2,,120000,120000,0,0,1,1,1538.4615,1,5,,4,1,0,0,315.02222,36.815933,0,0,.87224531,.048858035,1,337,355.93549,11.002909,337,359.27322,11.514379,600,1,1,0,0,0
3285,5,1,4,3,1,1,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,3,3,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,0,800,,600,0,8,8,5,10,10,10,6,1,2,2,0,80,0,1,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,30,10,,,,,KG,,,,,,,KG,,,,,,,TK,19,27,,,,,TK,,,,,,,TK,,,,,,,10,8,8,8,7,7,9,10,8,10,1,2,,,,1,2,3,,,,,,20,2,30,,15,1,9,8,9,9,8,8,8,7,,9,8,8,10,0,0,1,1,0,0,,,,,,1,2,,,,,,4,SOIL,2,,70000,70000,1,0,1,1,897.43591,1,3,,5,1,0,0,247.83565,31.315947,0,0,.81248528,.041943148,1,337,363.09766,15.067916,337,365.21448,14.535299,600,0,0,1,0,0
3289,5,4,1,2,1,1,Bakshbari,Birunia,2,1,2,7.840909,BHALUKA,MYMENSINGH,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,NEW TOILET WITH OLD RING,,,,,,,,,,,,,5,HOME SAVING,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,1,600,1,300,,9,9,8,9,9,10,8,1,2,1,21,105,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,100,10,,,,400,KG,30,15,,,,320,KG,,,,,,,TK,20,23,,,,2,TK,27,32,,,,3,TK,,,,,,,10,9,10,9,9,8,10,10,8,10,1,2,,,,1,2,3,,,,,,10,1,15,1,5,,9,9,10,10,9,9,8,8,10,10,8,8,10,1,0,0,1,0,0,,,,2,,,1,,,,,,2,,1,,90000,90000,1,0,0,0,1153.8462,1,,,,0,0,0,,,0,0,,,1,600,,,600,,,600,1,1,0,0,0
3291,6,4,2,4,3,2,Bakshbari,Birunia,2,1,1,7.840909,BHALUKA,MYMENSINGH,yes,2,2,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,400,1,600,1,300,,9,10,5,10,10,10,10,1,2,2,0,98,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,KG,200,50,,,,300,KG,150,50,,,,150,KG,170,60,,,,200,TK,14,28,,,,2,TK,14,28,,,,2,TK,16,29,,,,2,10,8,5,5,8,5,9,9,9,10,1,2,,,,1,2,3,,5,,,,10,1,15,1,5,,10,10,10,10,10,,9,8,8,10,8,8,10,0,0,1,0,1,0,,,,,,2,,1,,,,,4,SOIL,2,,220000,220000,1,1,1,1,2820.5129,1,2,,6,1,0,0,400.15176,74.244843,0,0,.8674897,.048111185,1,600,372.47519,14.461548,600,386.17813,17.630529,600,1,0,0,1,0
3295,4,3,1,2,1,1,Goari,Birunia,2,1,1,6.8774705,BHALUKA,MYMENSINGH,yes,2,2,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,8,0,5,10,10,10,6,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,4,SOIL,2,,72000,72000,1,1,1,1,923.0769,1,2,,4,1,0,0,265.05756,35.532639,1,0,.83677548,.042132296,1,337,353.44461,8.1882458,337,354.59152,8.7898741,700,0,1,0,0,0
3310,7,1,6,2,0,4,Goari,Birunia,2,1,1,6.8774705,BHALUKA,MYMENSINGH,yes,5,5,7,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,8,8,9,10,10,9,3,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,,,,,,1,2,,,,,4,SOIL,2,,78000,78000,1,1,1,1,1000,1,5,,7,1,0,0,426.77719,70.320389,1,0,.70688677,.083352864,1,337,369.9155,13.045165,337,384.2782,16.604671,700,0,1,0,0,0
3311,6,5,1,3,0,1,Goari,Birunia,2,1,1,6.8774705,BHALUKA,MYMENSINGH,yes,5,5,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,600,0,700,,400,1,10,5,8,10,10,10,5,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,,,,,,,,1,2,,,,2,,2,,84000,84000,0,1,0,1,1076.9231,1,5,,6,1,0,0,375.69577,26.925966,1,0,.84313929,.039715894,1,337,374.12418,9.8889151,337,395.67224,10.678335,400,1,0,1,0,0
3371,5,4,1,3,3,1,Basil,Bhaluka,2,1,1,6.7272725,Bhaluka,Mymensingh,yes,9,9,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,800,0,1000,,700,0,9,8,7,10,10,10,10,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,15,,5,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,4,soil made,1,,30000,30000,1,1,1,0,384.61539,1,9,,4,1,0,0,373.35132,98.233131,1,0,.83226508,.093418323,1,337,346.19482,16.282103,337,368.00891,20.515377,700,0,0,1,0,0
3372,4,2,2,2,2,2,Basil,Bhaluka,2,1,1,6.7272725,Bhaluka,Mymensingh,yes,4,4,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,0,600,,300,1,7,8,7,10,10,10,10,1,2,2,35,110,0,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,50,56,30,0,100,200,KG,70,60,40,0,60,300,KG,,,,,,,TK,20,17,19,0,,,TK,20,17,19,0,,,TK,,,,,,,10,10,10,10,9,10,8,9,10,9,1,2,3,,,1,2,3,4,,,,,20,2,30,,15,1,10,9,10,10,9,9,10,8,7,10,10,8,10,1,0,1,0,1,0,,,,1,,2,,3,,,,,4,soil made,2,,80000,80000,1,1,1,1,1025.641,1,4,,4,1,0,0,332.61868,26.717638,1,0,.78524882,.055254105,1,337,357.81717,4.9416947,337,361.07111,5.4771261,300,1,1,0,0,0
3373,4,3,1,3,1,0,Mirka,Bhaluka,3,1,2,4.7272725,bhaluka,Mymensing,yes,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,1,600,1,300,,9,5,7,8,8,9,6,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,3,,3,,200000,200000,0,1,0,0,2564.1025,1,,,,0,0,0,,,1,0,,,1,600,,,600,,,600,1,0,1,0,0
3375,5,2,3,2,2,2,Mirka,Bhaluka,3,1,1,4.7272725,Bhaluka,Mymensing,yes,4,4,5,2,2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,700,0,800,,600,1,8,8,7,9,9,8,8,1,2,1,8,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,3,2,,,1,,,,,4,,2,,120000,120000,1,1,1,1,1538.4615,1,4,,5,1,0,0,358.87769,36.554695,1,0,.83041734,.046687402,1,337,357.8483,5.5442071,337,367.69669,6.2420192,600,1,1,0,0,0
3395,8,5,3,3,2,1,Aska,Bhaluka,2,1,1,6.8727274,BHALUKA,MYMENSINGH,yes,6,6,8,2,,1,2,2,3,,2,,,4,,2,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,800,1,1000,0,700,,8,9,5,9,9,10,10,1,2,1,12,0,0,1,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,20,15,,,,,KG,,,,,,,KG,,,,,,,TK,20,36,,,,,TK,,,,,,,TK,,,,,,,4,0,8,7,8,5,10,0,10,0,1,2,,,,1,2,3,,,,,,10,1,15,2,5,,8,7,10,10,10,0,8,10,10,5,10,10,10,1,0,0,1,1,0,,,,2,,,3,1,,,,,3,,2,,140000,140000,1,1,0,1,1794.8718,1,6,,8,1,1,0,454.19513,43.646511,0,0,.89199877,.039995093,1,337,377.64069,10.315419,337,412.71783,13.231307,1000,0,0,1,0,0
3396,5,2,3,3,1,2,Aska,Bhaluka,2,1,1,6.8727274,BHALUKA,MYMENSINGH,yes,6,6,5,2,,1,1,-9,2,,1,-9,,4,,-9,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,600,0,700,,400,1,8,10,5,10,10,10,2,1,2,1,42,0,0,1,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,10,10,5,,,,KG,,,,,,,KG,,,,,,,TK,20,30,35,,,,TK,,,,,,,TK,,,,,,,10,10,10,10,10,10,10,10,10,10,1,2,,,,1,2,3,,,,,,5,1,10,1,2,,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,0,1,0,,,,3,2,,,1,,,,,4,SOIL,2,,150000,150000,1,1,1,1,1923.0769,1,6,,5,1,1,1,426.14008,46.222206,0,0,.78024274,.053545088,1,337,368.11862,7.1379123,337,382.88828,9.8176336,400,1,0,1,0,0
